""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"337"	8.90985803318653e-16	0.963987152500746	0.253	0.463	1.78197160663731e-12	"6"	"St8sia4"
"338"	9.45469022762014e-15	0.928796421048839	0.311	0.539	1.89093804552403e-11	"6"	"Bcl2a1b"
"339"	4.78272011901162e-13	0.908704157493212	0.193	0.403	9.56544023802325e-10	"6"	"Serpinb9"
"340"	1.14204247997761e-11	0.945304414487388	0.426	0.607	2.28408495995521e-08	"6"	"Marcksl1"
"341"	4.10841991057038e-10	0.991309624576311	0.314	0.522	8.21683982114076e-07	"6"	"Rgs1"
"342"	2.32776875520333e-08	0.906820820633262	0.436	0.604	4.65553751040666e-05	"6"	"Laptm5"
"343"	1.87885680054829e-06	0.99905934464047	0.203	0.388	0.00375771360109658	"6"	"Adam8"
"344"	2.50422762755268e-05	1.10770773912531	0.316	0.524	0.0500845525510537	"6"	"Tnfaip2"
"345"	0.000430095042241209	1.13902449941036	0.314	0.513	0.860190084482418	"6"	"Lilrb4a"
"346"	0.00221550735418479	1.05072629821365	0.31	0.495	1	"6"	"Bcl2a1d"
"347"	0	1.70984024403269	0.867	0.236	0	"7"	"Scn10a"
"348"	0	1.67909316292695	0.921	0.35	0	"7"	"Cds2"
"349"	0	1.64836746479438	0.877	0.237	0	"7"	"Plxnc1"
"350"	0	1.60287277402233	0.852	0.228	0	"7"	"Scn11a"
"351"	0	1.43723649586351	0.846	0.194	0	"7"	"Ptprt"
"352"	0	1.41917915721221	0.871	0.322	0	"7"	"Phf24"
"353"	0	1.41871346131317	0.918	0.432	0	"7"	"Rgs4"
"354"	0	1.31307973320172	0.847	0.365	0	"7"	"Kif1a"
"355"	0	1.28786101267879	0.851	0.36	0	"7"	"Prkca"
"356"	0	1.28487300634588	0.992	0.627	0	"7"	"Fxyd2"
"357"	0	1.27996826851121	0.801	0.249	0	"7"	"Ret"
"358"	0	1.27296173605568	0.849	0.297	0	"7"	"Cyfip2"
"359"	0	1.27259474375218	0.902	0.406	0	"7"	"Prune2"
"360"	0	1.21866724232948	0.848	0.39	0	"7"	"Lifr"
"361"	0	1.20708882638133	0.929	0.41	0	"7"	"Syt4"
"362"	0	1.20595171323371	0.919	0.501	0	"7"	"Cd24a"
"363"	0	1.20546833625472	0.753	0.22	0	"7"	"Syt7"
"364"	0	1.17955258715701	0.991	0.609	0	"7"	"Sncg"
"365"	0	1.15650710809811	0.819	0.297	0	"7"	"Tmem233"
"366"	0	1.15284260948554	0.896	0.484	0	"7"	"Kif1b"
"367"	0	1.11603430346083	0.812	0.282	0	"7"	"Dgkz"
"368"	0	1.11524783289557	0.929	0.438	0	"7"	"Pcsk1n"
"369"	0	1.11003818835411	0.852	0.385	0	"7"	"Rtn1"
"370"	0	1.0912940617436	0.869	0.346	0	"7"	"Spock2"
"371"	0	1.05078234879687	0.981	0.629	0	"7"	"Calca"
"372"	0	1.03948000640653	0.865	0.385	0	"7"	"Fgf13"
"373"	0	1.03584332623019	0.725	0.226	0	"7"	"Syt1"
"374"	0	1.02640900723828	0.829	0.358	0	"7"	"Nrn1"
"375"	0	1.01442805061097	0.828	0.409	0	"7"	"Ank2"
"376"	0	1.01237001678964	0.854	0.212	0	"7"	"Camk2a"
"377"	0	0.99722853252977	0.938	0.286	0	"7"	"Elavl4"
"378"	0	0.988937061915589	0.754	0.256	0	"7"	"Osbpl3"
"379"	0	0.970018753976348	0.87	0.345	0	"7"	"Scg3"
"380"	0	0.966798645454332	0.716	0.252	0	"7"	"Scn9a"
"381"	0	0.955647629031982	0.692	0.237	0	"7"	"Ano3"
"382"	0	0.944920741493274	0.889	0.495	0	"7"	"Zfhx3"
"383"	0	0.909868238018673	0.858	0.395	0	"7"	"Gcnt2"
"384"	0	0.909416773308443	0.708	0.198	0	"7"	"Hs6st2"
"385"	0	0.904426894299103	0.785	0.225	0	"7"	"Vgf"
"386"	0	0.883460592306522	0.778	0.416	0	"7"	"Nav1"
"387"	0	0.851123029277634	0.756	0.337	0	"7"	"Atp1b1"
"388"	0	0.846716404265242	0.824	0.342	0	"7"	"L1cam"
"389"	0	0.845968379880289	0.672	0.212	0	"7"	"Dusp26"
"390"	0	0.839432578571953	0.768	0.167	0	"7"	"Rab27b"
"391"	6.19444557512351e-305	0.972020571311701	0.642	0.18	1.2388891150247e-301	"7"	"Rasgrp1"
"392"	1.75741695374462e-282	0.886127193372981	0.644	0.193	3.51483390748923e-279	"7"	"Kcnip4"
"393"	3.65254257140545e-244	0.801645557138583	0.653	0.234	7.3050851428109e-241	"7"	"Kif5c"
"394"	9.65680160354355e-204	0.864788902257464	0.629	0.142	1.93136032070871e-200	"7"	"Tmem45b"
"395"	8.35043184001363e-177	0.989398986113653	0.59	0.161	1.67008636800273e-173	"7"	"Lpar3"
"396"	1.57722957388907e-171	0.823516554745413	0.629	0.246	3.15445914777814e-168	"7"	"Piezo2"
"397"	0	3.22366519913547	0.928	0.214	0	"8"	"Fabp7"
"398"	0	2.61631622547775	0.745	0.295	0	"8"	"Cxcl10"
"399"	0	2.18171204137258	0.938	0.319	0	"8"	"Ptn"
"400"	0	2.16583569769934	0.98	0.696	0	"8"	"Dbi"
"401"	0	1.87978837032578	0.882	0.249	0	"8"	"Ptprz1"
"402"	0	1.77579452444786	0.998	0.886	0	"8"	"Apoe"
"403"	0	1.76019136816681	0.982	0.465	0	"8"	"Gpm6b"
"404"	0	1.69803093145191	0.815	0.265	0	"8"	"Fbln5"
"405"	0	1.67411594839612	0.804	0.319	0	"8"	"Ednrb"
"406"	0	1.6575215329905	0.757	0.332	0	"8"	"Cyr61"
"407"	0	1.62279647000408	0.942	0.509	0	"8"	"Atp1a2"
"408"	0	1.59280108453645	0.766	0.186	0	"8"	"Bcan"
"409"	0	1.59194155760426	0.986	0.522	0	"8"	"Plp1"
"410"	0	1.51553135781429	0.807	0.314	0	"8"	"Sfrp5"
"411"	0	1.50580831641251	0.835	0.486	0	"8"	"Hspa1a"
"412"	0	1.46321834085268	0.825	0.467	0	"8"	"Egr1"
"413"	0	1.3956151475519	0.711	0.152	0	"8"	"Mmd2"
"414"	0	1.33952787743949	0.86	0.325	0	"8"	"Ncam1"
"415"	0	1.29301042288454	0.855	0.485	0	"8"	"Fbln2"
"416"	0	1.26868197344376	0.862	0.578	0	"8"	"Fos"
"417"	0	1.2659597268873	0.75	0.194	0	"8"	"Aldoc"
"418"	0	1.2621563426235	0.874	0.605	0	"8"	"Phlda1"
"419"	0	1.25547353960672	0.793	0.32	0	"8"	"Ndrg2"
"420"	0	1.24036246856631	0.842	0.33	0	"8"	"Gpr37l1"
"421"	0	1.21893912183188	0.792	0.435	0	"8"	"Lpar1"
"422"	0	1.21189279043059	0.68	0.274	0	"8"	"Angptl4"
"423"	0	1.1822632160675	0.778	0.316	0	"8"	"Sostdc1"
"424"	0	1.15446705733824	0.764	0.271	0	"8"	"Abhd4"
"425"	0	1.12310299930591	0.835	0.437	0	"8"	"Fabp5"
"426"	0	1.11601825076579	0.76	0.366	0	"8"	"Id3"
"427"	0	1.1159621288018	0.921	0.462	0	"8"	"Gatm"
"428"	0	1.09197057851334	0.82	0.485	0	"8"	"Hspa1b"
"429"	0	1.08618115590855	0.689	0.265	0	"8"	"Slc4a4"
"430"	0	1.07290658954972	0.656	0.236	0	"8"	"Adamts5"
